ticker,quarter,sector,index,z_Q,s_star,above_threshold,Q_raw,delta_Q,extreme_event,extreme_threshold_90
BLDR,CY2021Q1,Unknown,SP500,-1.230684,5.977971,0,0.041447,,0,
BMY,CY2021Q1,Unknown,SP500,0.770534,5.977971,0,0.182516,,0,
BR,CY2021Q1,Unknown,SP500,-0.134695,5.977971,0,0.118705,,0,
BRK.B,CY2021Q1,Unknown,SP500,1.904388,5.977971,0,0.262443,,0,
BRO,CY2021Q1,Unknown,SP500,1.662595,5.977971,0,0.245399,,0,
BSX,CY2021Q1,Unknown,SP500,-0.060858,5.977971,0,0.12391,,0,
BX,CY2021Q1,Unknown,SP500,2.860962,5.977971,0,0.329874,,0,
BXP,CY2021Q1,Unknown,SP500,0.188061,5.977971,0,0.141457,,0,
C,CY2021Q1,Unknown,SP500,3.910026,5.977971,0,0.403824,,0,
CAG,CY2021Q1,Unknown,SP500,-0.38008,5.977971,0,0.101407,,0,
CAH,CY2021Q1,Unknown,SP500,-1.775673,5.977971,0,0.00303,,0,
CARR,CY2021Q1,Unknown,SP500,,5.977971,0,,,0,
CAT,CY2021Q1,Unknown,SP500,0.008459,5.977971,0,0.128796,,0,
CB,CY2021Q1,Unknown,SP500,1.453636,5.977971,0,0.230669,,0,
CBOE,CY2021Q1,Unknown,SP500,0.103694,5.977971,0,0.135509,,0,
CBRE,CY2021Q1,Unknown,SP500,-1.165575,5.977971,0,0.046037,,0,
CCI,CY2021Q1,Unknown,SP500,,5.977971,0,,,0,
CCL,CY2021Q1,Unknown,SP500,-7.985442,5.977971,0,-75.884615,,0,
CDNS,CY2021Q1,Unknown,SP500,1.785692,5.977971,0,0.254076,,0,
CDW,CY2021Q1,Unknown,SP500,-1.135448,5.977971,0,0.04816,,0,
CF,CY2021Q1,Unknown,SP500,0.550206,5.977971,0,0.166985,,0,
CFG,CY2021Q1,Unknown,SP500,7.985442,5.977971,1,2.14386,,0,
CHD,CY2021Q1,Unknown,SP500,0.711713,5.977971,0,0.17837,,0,
CHRW,CY2021Q1,Unknown,SP500,-1.307791,5.977971,0,0.036012,,0,
CHTR,CY2021Q1,Unknown,SP500,-0.90441,5.977971,0,0.064447,,0,
CI,CY2021Q1,Unknown,SP500,-1.4132,5.977971,0,0.028581,,0,
CIEN,CY2021Q1,Unknown,SP500,-0.066656,5.977971,0,0.123501,,0,
CINF,CY2021Q1,Unknown,SP500,2.130774,5.977971,0,0.278401,,0,
CL,CY2021Q1,Unknown,SP500,0.40527,5.977971,0,0.156768,,0,
CLX,CY2021Q1,Unknown,SP500,-2.304536,5.977971,0,-0.03425,,0,
CME,CY2021Q1,Unknown,SP500,4.680003,5.977971,0,0.458101,,0,
CMG,CY2021Q1,Unknown,SP500,-0.784423,5.977971,0,0.072905,,0,
CMI,CY2021Q1,Unknown,SP500,-0.395855,5.977971,0,0.100295,,0,
CMS,CY2021Q1,Unknown,SP500,0.704763,5.977971,0,0.17788,,0,
CNC,CY2021Q1,Unknown,SP500,-1.465946,5.977971,0,0.024863,,0,
CNP,CY2021Q1,Unknown,SP500,0.207929,5.977971,0,0.142857,,0,
COF,CY2021Q1,Unknown,SP500,7.985442,5.977971,1,3.321678,,0,
COHR,CY2021Q1,Unknown,SP500,-0.351129,5.977971,0,0.103448,,0,
COIN,CY2021Q1,Unknown,SP500,4.254348,5.977971,0,0.428096,,0,
COO,CY2021Q1,Unknown,SP500,0.506288,5.977971,0,0.163889,,0,
COP,CY2021Q1,Unknown,SP500,0.126707,5.977971,0,0.137132,,0,
COR,CY2021Q1,Unknown,SP500,-1.693113,5.977971,0,0.00885,,0,
COST,CY2021Q1,Unknown,SP500,-1.436408,5.977971,0,0.026945,,0,
CPAY,CY2021Q1,Unknown,SP500,3.259454,5.977971,0,0.357964,,0,
CPB,CY2021Q1,Unknown,SP500,-0.674616,5.977971,0,0.080645,,0,
CPRT,CY2021Q1,Unknown,SP500,3.728224,5.977971,0,0.391008,,0,
CPT,CY2021Q1,Unknown,SP500,7.985442,5.977971,1,15.5,,0,
CRL,CY2021Q1,Unknown,SP500,-0.752549,5.977971,0,0.075152,,0,
CRM,CY2021Q1,Unknown,SP500,-0.702895,5.977971,0,0.078652,,0,
CRWD,CY2021Q1,Unknown,SP500,-5.798254,5.977971,0,-0.280528,,0,
CSCO,CY2021Q1,Unknown,SP500,1.353631,5.977971,0,0.223619,,0,
CSGP,CY2021Q1,Unknown,SP500,0.473421,5.977971,0,0.161572,,0,
CSX,CY2021Q1,Unknown,SP500,1.741737,5.977971,0,0.250978,,0,
CTAS,CY2021Q1,Unknown,SP500,0.241003,5.977971,0,0.145189,,0,
CTRA,CY2021Q1,Unknown,SP500,1.960304,5.977971,0,0.266385,,0,
CTSH,CY2021Q1,Unknown,SP500,-0.190849,5.977971,0,0.114747,,0,
CTVA,CY2021Q1,Unknown,SP500,0.218601,5.977971,0,0.143609,,0,
CVNA,CY2021Q1,Unknown,SP500,-2.046139,5.977971,0,-0.016036,,0,
CVS,CY2021Q1,Unknown,SP500,-1.362258,5.977971,0,0.032172,,0,
CVX,CY2021Q1,Unknown,SP500,-1.19006,5.977971,0,0.044311,,0,
D,CY2021Q1,Unknown,SP500,1.905194,5.977971,0,0.2625,,0,
DAL,CY2021Q1,Unknown,SP500,-5.842038,5.977971,0,-0.283614,,0,
DASH,CY2021Q1,Unknown,SP500,-3.267561,5.977971,0,-0.102136,,0,
DD,CY2021Q1,Unknown,SP500,7.985442,5.977971,1,1.787869,,0,
DDOG,CY2021Q1,Unknown,SP500,-2.745386,5.977971,0,-0.065327,,0,
DE,CY2021Q1,Unknown,SP500,0.287258,5.977971,0,0.148449,,0,
DECK,CY2021Q1,Unknown,SP500,-0.98418,5.977971,0,0.058824,,0,
DELL,CY2021Q1,Unknown,SP500,-1.261636,5.977971,0,0.039265,,0,
DG,CY2021Q1,Unknown,SP500,-0.673771,5.977971,0,0.080705,,0,
DGX,CY2021Q1,Unknown,SP500,0.627403,5.977971,0,0.172426,,0,
DHI,CY2021Q1,Unknown,SP500,0.227733,5.977971,0,0.144253,,0,
DHR,CY2021Q1,Unknown,SP500,1.702011,5.977971,0,0.248177,,0,
DIS,CY2021Q1,Unknown,SP500,-1.0,5.977971,0,0.057708,,0,
DLR,CY2021Q1,Unknown,SP500,3.205044,5.977971,0,0.354128,,0,
DLTR,CY2021Q1,Unknown,SP500,-0.997321,5.977971,0,0.057897,,0,
DOC,CY2021Q1,Unknown,SP500,7.985442,5.977971,1,1.258621,,0,
DOV,CY2021Q1,Unknown,SP500,-0.049191,5.977971,0,0.124732,,0,
DOW,CY2021Q1,Unknown,SP500,-0.635486,5.977971,0,0.083403,,0,
DPZ,CY2021Q1,Unknown,SP500,-0.117478,5.977971,0,0.119919,,0,
DRI,CY2021Q1,Unknown,SP500,-0.76268,5.977971,0,0.074437,,0,
DUK,CY2021Q1,Unknown,SP500,0.4906,5.977971,0,0.162783,,0,
DVA,CY2021Q1,Unknown,SP500,-0.62642,5.977971,0,0.084043,,0,
DVN,CY2021Q1,Unknown,SP500,-0.646569,5.977971,0,0.082622,,0,
DXCM,CY2021Q1,Unknown,SP500,-0.217453,5.977971,0,0.112871,,0,
EBAY,CY2021Q1,Unknown,SP500,1.628383,5.977971,0,0.242987,,0,
ECL,CY2021Q1,Unknown,SP500,-0.864721,5.977971,0,0.067244,,0,
ED,CY2021Q1,Unknown,SP500,-0.168469,5.977971,0,0.116324,,0,
EFX,CY2021Q1,Unknown,SP500,0.543744,5.977971,0,0.166529,,0,
EG,CY2021Q1,Unknown,SP500,,5.977971,0,,,0,
EIX,CY2021Q1,Unknown,SP500,-0.428802,5.977971,0,0.097973,,0,
EL,CY2021Q1,Unknown,SP500,,5.977971,0,,,0,
ELV,CY2021Q1,Unknown,SP500,-1.08931,5.977971,0,0.051413,,0,
